year_month,0,1,2,3,4,5,7
2020_8-2020_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020_9-2020_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020_10-2020_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020_11-2020_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020_12-2021_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021_1-2021_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021_2-2021_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021_3-2021_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021_4-2021_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021_5-2021_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021_6-2021_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021_7-2021_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021_8-2021_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021_9-2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021_10-2021_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021_11-2021_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
